# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 21:26:43 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4370527,K02166.01,Kepler-1128 b,CONFIRMED,CANDIDATE,,,,,,61.6192900,9.40000e-04,-9.40000e-04,179.07460,5.10000e-03,-5.10000e-03,0.6500,0.930,-0.930,3.7864,,,1453,,,3.44,,,402.0,,,,,,11.40,,,5399.00,,,4.560,,,0.8600,,,293.063350,39.403450,15.722
4249725,K00222.01,Kepler-120 b,CONFIRMED,CANDIDATE,,,,,,6.3125040,1.70000e-05,-1.70000e-05,132.65490,1.00000e-03,-1.00000e-03,0.7200,0.470,-0.470,2.8175,,,1281,,,2.03,,,598.0,,,,,,85.00,,,4353.00,,,4.730,,,0.5300,,,287.891630,39.339130,14.735
6041734,K02167.01,Kepler-1129 b,CONFIRMED,CANDIDATE,,,,,,24.3396200,5.90000e-04,-5.90000e-04,136.05800,1.10000e-02,-1.10000e-02,0.9600,0.120,-0.120,4.5605,,,780,,,3.57,,,657.0,,,,,,19.60,,,5994.00,,,4.420,,,0.9900,,,291.604490,41.309361,15.280
10202759,K02405.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,0.8729542,,,131.49570,,,,,,1.0700,,,158,,,,,,,,,,,,54.80,,,6892.00,,,4.324,,,,,,289.802980,47.259159,12.335
5007345,K02406.01,Kepler-1225 b,CONFIRMED,CANDIDATE,,,,,,7.0107240,9.80000e-05,-9.80000e-05,138.40150,5.00000e-03,-5.00000e-03,0.9100,0.460,-0.460,2.3273,,,203,,,1.66,,,993.0,,,,,,15.20,,,6146.00,,,4.480,,,0.9900,,,290.633300,40.136990,14.689
12120484,K02407.01,Kepler-1226 b,CONFIRMED,CANDIDATE,,,,,,17.2918400,4.40000e-04,-4.40000e-04,135.75780,9.50000e-03,-9.50000e-03,0.7500,0.200,-0.200,6.9108,,,200,,,1.38,,,694.0,,,,,,15.90,,,5953.00,,,4.520,,,0.9200,,,296.376920,50.621471,14.150
6429812,K02408.01,Kepler-1227 b,CONFIRMED,CANDIDATE,,,,,,94.2899000,2.60000e-03,-2.60000e-03,166.50920,8.90000e-03,-8.90000e-03,0.2900,0.680,-0.680,4.2594,,,490,,,1.93,,,375.0,,,,,,16.10,,,5578.00,,,4.460,,,0.8800,,,287.066380,41.874908,14.183
10024051,K02409.01,Kepler-1228 b,CONFIRMED,CANDIDATE,,,,,,0.5773752,3.30000e-06,-3.30000e-06,132.42430,4.40000e-04,-4.40000e-04,0.7100,0.440,-0.440,1.0906,,,407,,,1.54,,,1709.0,,,,,,55.30,,,5062.00,,,4.600,,,0.7000,,,296.553070,46.966290,14.859
8676038,K02410.01,,CANDIDATE,CANDIDATE,,,,,,186.6540000,1.10000e-02,-1.10000e-02,187.38000,2.20000e-02,-2.20000e-02,0.9400,0.140,-0.140,10.5144,,,475,,,2.51,,,304.0,,,,,,11.30,,,5801.00,,,4.530,,,0.9000,,,285.742980,44.857830,15.141
8676038,K02410.02,,CANDIDATE,CANDIDATE,,,,,,86.5932000,5.40000e-03,-5.40000e-03,201.00400,1.60000e-02,-1.60000e-02,0.9500,0.140,-0.140,7.9792,,,509,,,2.56,,,392.0,,,,,,11.50,,,5801.00,,,4.530,,,0.9000,,,285.742980,44.857830,15.141
6383785,K00239.01,Kepler-501 b,CONFIRMED,CANDIDATE,,,,,,5.6406610,1.40000e-05,-1.40000e-05,138.55718,8.60000e-04,-8.60000e-04,0.7400,0.400,-0.400,2.9153,,,1299,,,3.60,,,1012.0,,,,,,62.80,,,5983.00,,,4.520,,,0.9300,,,297.201540,41.730209,14.762
8073806,K02411.01,Kepler-1835 b,CONFIRMED,CANDIDATE,,,,,,11.9671200,8.70000e-04,-8.70000e-04,133.11620,9.40000e-03,-9.40000e-03,0.3500,0.710,-0.710,4.1778,,,726,,,2.52,,,777.0,,,,,,12.80,,,5670.00,,,4.430,,,0.9500,,,280.314880,43.985710,15.361
10419312,K02412.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,2.4931929,,,132.63999,,,,,,2.7700,,,276,,,,,,,,,,,,24.20,,,4816.00,,,3.320,,,,,,297.111570,47.534691,13.962
3234598,K02413.01,Kepler-383 b,CONFIRMED,CANDIDATE,,,,,,12.9048300,2.40000e-04,-2.40000e-04,144.31000,6.80000e-03,-6.80000e-03,0.6800,0.980,-0.980,3.0166,,,344,,,1.30,,,520.0,,,,,,13.60,,,4534.00,,,4.660,,,0.6400,,,291.342590,38.363129,15.070
3234598,K02413.02,Kepler-383 c,CONFIRMED,CANDIDATE,,,,,,31.2001300,9.70000e-04,-9.70000e-04,140.08300,1.20000e-02,-1.20000e-02,0.7500,0.900,-0.900,3.7038,,,325,,,1.24,,,388.0,,,,,,9.20,,,4534.00,,,4.660,,,0.6400,,,291.342590,38.363129,15.070
8611832,K02414.01,Kepler-384 b,CONFIRMED,CANDIDATE,,,,,,22.5984800,4.30000e-04,-4.30000e-04,140.40100,7.10000e-03,-7.10000e-03,0.2700,0.510,-0.510,6.3434,,,171,,,1.03,,,584.0,,,,,,21.30,,,5587.00,,,4.510,,,0.8000,,,286.026120,44.782871,13.584
8611832,K02414.02,Kepler-384 c,CONFIRMED,CANDIDATE,,,,,,45.3470000,1.20000e-03,-1.20000e-03,142.26010,9.20000e-03,-9.20000e-03,0.8400,0.300,-0.300,4.6109,,,162,,,1.17,,,464.0,,,,,,12.00,,,5587.00,,,4.510,,,0.8000,,,286.026120,44.782871,13.584
5621586,K02415.01,Kepler-1836 b,CONFIRMED,CANDIDATE,,,,,,5.2540800,1.10000e-04,-1.10000e-04,133.73780,8.40000e-03,-8.40000e-03,0.4700,0.910,-0.910,2.9170,,,425,,,1.90,,,1032.0,,,,,,17.60,,,5874.00,,,4.490,,,0.9400,,,292.315120,40.838821,15.659
9210387,K02416.01,Kepler-1837 b,CONFIRMED,CANDIDATE,,,,,,5.9057700,1.20000e-04,-1.20000e-04,131.57530,7.60000e-03,-7.60000e-03,0.9100,0.490,-0.490,2.4728,,,201,,,1.53,,,946.0,,,,,,7.50,,,5705.00,,,4.530,,,0.9000,,,288.207640,45.683479,15.466
9654468,K02417.01,Kepler-1684 b,CONFIRMED,CANDIDATE,,,,,,47.7087000,2.50000e-03,-2.50000e-03,146.28800,2.50000e-02,-2.50000e-02,0.8800,0.380,-0.380,5.4563,,,1281,,,2.47,,,310.0,,,,,,17.70,,,4300.00,,,4.690,,,0.5900,,,294.005430,46.310692,16.220
9283156,K02657.01,,CANDIDATE,CANDIDATE,,,,,,5.2241520,9.80000e-05,-9.80000e-05,132.84690,6.60000e-03,-6.60000e-03,0.5600,0.380,-0.380,2.8363,,,55,,,0.51,,,840.0,,,,,,12.90,,,5340.00,,,4.660,,,0.6900,,,292.761750,45.727242,12.869
8547429,K02658.01,Kepler-1866 b,CONFIRMED,CANDIDATE,,,,,,11.6597500,3.00000e-04,-3.00000e-04,140.63820,9.40000e-03,-9.40000e-03,0.5600,0.850,-0.850,3.9698,,,140,,,1.15,,,779.0,,,,,,7.90,,,5805.00,,,4.510,,,0.9500,,,286.224640,44.654469,14.406
8803882,K02659.01,,CANDIDATE,CANDIDATE,,,,,,89.5060000,3.20000e-03,-3.20000e-03,170.77400,1.50000e-02,-1.50000e-02,0.1700,0.800,-0.800,15.5412,,,255,,,5.54,,,623.0,,,,,,21.80,,,5018.00,,,3.510,,,3.5500,,,284.796940,45.099091,12.998
9893318,K02660.01,Kepler-1307 b,CONFIRMED,CANDIDATE,,,,,,18.0166000,1.30000e-03,-1.30000e-03,145.23910,8.30000e-03,-8.30000e-03,0.8700,0.480,-0.480,4.0421,,,579,,,2.92,,,740.0,,,,,,12.60,,,5984.00,,,4.390,,,1.0700,,,292.869840,46.741859,15.394
3426367,K02662.01,Kepler-1308 b,CONFIRMED,CANDIDATE,,,,,,2.1043160,1.90000e-05,-1.90000e-05,133.31740,2.10000e-03,-2.10000e-03,0.8800,0.880,-0.880,1.1391,,,231,,,1.02,,,694.0,,,,,,18.50,,,3546.00,,,4.740,,,0.5100,,,285.928890,38.520981,14.488
5562090,K02664.01,Kepler-1309 b,CONFIRMED,CANDIDATE,,,,,,28.8417900,6.80000e-04,-6.80000e-04,143.83870,9.30000e-03,-9.30000e-03,0.0130,0.062,-0.062,2.4813,,,780,,,2.07,,,476.0,,,,,,9.60,,,5031.00,,,4.540,,,0.7700,,,298.735230,40.764160,15.652
12110786,K02665.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.1122225,,,131.84441,,,,,,1.5800,,,66,,,,,,,,,,,,12.30,,,5808.00,,,4.518,,,,,,291.532100,50.681599,13.823
11752906,K00253.01,Kepler-2000 b,CONFIRMED,CANDIDATE,,,,,,6.3831830,2.10000e-05,-2.10000e-05,170.60256,9.90000e-04,-9.90000e-04,0.6800,0.540,-0.540,1.7981,,,1747,,,2.41,,,541.0,,,,,,42.20,,,3951.00,,,4.730,,,0.5400,,,285.574340,49.962269,15.254
5342061,K02666.01,,CANDIDATE,CANDIDATE,,,,,,64.0464000,1.60000e-03,-1.60000e-03,158.98420,9.80000e-03,-9.80000e-03,0.8200,0.490,-0.490,6.3970,,,780,,,2.39,,,398.0,,,,,,14.70,,,5483.00,,,4.540,,,0.7800,,,284.119780,40.524281,15.341
3654095,K02667.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,1.3035668,,,133.07783,,,,,,1.1400,,,226,,,,,,,,,,,,17.30,,,5797.00,,,4.532,,,,,,293.624420,38.732479,14.834
5513012,K02668.01,Kepler-1310 b,CONFIRMED,CANDIDATE,,,,,,0.6793614,4.60000e-06,-4.60000e-06,132.85027,6.90000e-04,-6.90000e-04,0.6400,0.310,-0.310,1.3729,,,246,,,1.18,,,1711.0,,,,,,42.50,,,5375.00,,,4.630,,,0.7300,,,283.920040,40.740131,14.159
10917043,K02770.01,,CANDIDATE,CANDIDATE,,,,,,205.3831000,6.90000e-03,-6.90000e-03,284.19410,8.90000e-03,-8.90000e-03,0.6500,0.540,-0.540,8.5871,,,1226,,,2.20,,,194.0,,,,,,18.90,,,4352.00,,,4.690,,,0.6000,,,290.253850,48.360821,15.558
8758204,K02841.01,Kepler-1881 b,CONFIRMED,CANDIDATE,,,,,,159.3909000,6.60000e-03,-6.60000e-03,226.96500,1.30000e-02,-1.30000e-02,0.7700,0.320,-0.320,6.6762,,,1010,,,2.70,,,273.0,,,,,,13.20,,,5213.00,,,4.600,,,0.7700,,,293.639400,44.982529,15.822
5794240,K00254.01,Kepler-45 b,CONFIRMED,CANDIDATE,,,,,,2.4552405,4.00000e-07,-4.00000e-07,170.82101,4.00000e-05,-4.00000e-05,0.0300,0.240,-0.240,1.7234,,,37001,,,10.18,,,745.0,,,,,,1496.50,,,3948.00,,,4.720,,,0.5500,,,292.872890,41.064270,15.979
7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,,,,,,27.5217410,9.40000e-05,-9.40000e-05,189.82550,1.10000e-03,-1.10000e-03,0.5800,0.760,-0.760,4.1560,,,2393,,,2.78,,,338.0,,,,,,88.70,,,3989.00,,,4.720,,,0.5500,,,287.858120,42.542629,15.108
11548140,K00256.01,,CANDIDATE,CANDIDATE,,,,,,1.3786789,1.80000e-06,-1.80000e-06,169.77400,2.40000e-04,-2.40000e-04,1.2300,0.910,-0.910,1.8520,,,24218,,,25.34,,,821.0,,,,,,175.00,,,3639.00,,,4.720,,,0.5200,,,285.185120,49.565369,15.373
5514383,K00257.01,Kepler-506 b,CONFIRMED,CANDIDATE,,,,,,6.8834030,1.20000e-05,-1.20000e-05,172.66132,5.80000e-04,-5.80000e-04,0.0220,0.022,-0.022,2.0797,,,502,,,2.61,,,1068.0,,,,,,116.90,,,6145.00,,,4.380,,,1.1600,,,284.635190,40.719830,10.868
10460984,K00474.01,Kepler-164 c,CONFIRMED,CANDIDATE,,,,,,10.9457230,6.20000e-05,-6.20000e-05,176.71980,1.90000e-03,-1.90000e-03,0.8200,0.370,-0.370,3.1356,,,529,,,2.61,,,870.0,,,,,,43.20,,,6143.00,,,4.460,,,1.0300,,,287.780850,47.629910,14.282
10460984,K00474.02,Kepler-164 d,CONFIRMED,CANDIDATE,,,,,,28.9866100,2.70000e-04,-2.70000e-04,134.78320,3.70000e-03,-3.70000e-03,0.8800,0.310,-0.310,3.6661,,,479,,,2.57,,,630.0,,,,,,27.00,,,6143.00,,,4.460,,,1.0300,,,287.780850,47.629910,14.282
10460984,K00474.03,Kepler-164 e,CONFIRMED,CANDIDATE,,,,,,94.8829000,1.30000e-03,-1.30000e-03,214.85020,5.00000e-03,-5.00000e-03,0.8900,0.300,-0.300,5.3383,,,730,,,3.24,,,424.0,,,,,,25.10,,,6143.00,,,4.460,,,1.0300,,,287.780850,47.629910,14.282
10577994,K00475.01,Kepler-165 b,CONFIRMED,CANDIDATE,,,,,,8.1808960,4.90000e-05,-4.90000e-05,176.69900,2.00000e-03,-2.00000e-03,0.5800,0.830,-0.830,2.7417,,,763,,,2.04,,,707.0,,,,,,37.00,,,5056.00,,,4.590,,,0.7100,,,280.691010,47.809738,14.802
10577994,K00475.02,Kepler-165 c,CONFIRMED,CANDIDATE,,,,,,15.3130700,1.00000e-04,-1.00000e-04,171.79080,2.40000e-03,-2.40000e-03,0.6800,0.750,-0.750,3.0847,,,891,,,2.26,,,573.0,,,,,,34.40,,,5056.00,,,4.590,,,0.7100,,,280.691010,47.809738,14.802
10599206,K00476.01,Kepler-566 b,CONFIRMED,CANDIDATE,,,,,,18.4278700,1.60000e-04,-1.60000e-04,178.43930,3.00000e-03,-3.00000e-03,0.7400,0.570,-0.570,2.9478,,,687,,,2.14,,,543.0,,,,,,26.50,,,4993.00,,,4.560,,,0.7600,,,291.554500,47.814480,14.958
10934674,K00477.01,Kepler-567 b,CONFIRMED,CANDIDATE,,,,,,16.5430100,1.30000e-04,-1.30000e-04,169.64860,2.60000e-03,-2.60000e-03,0.5900,0.900,-0.900,3.8725,,,818,,,2.48,,,587.0,,,,,,35.00,,,5039.00,,,4.520,,,0.8400,,,297.672610,48.302311,14.687
10990886,K00478.01,Kepler-568 b,CONFIRMED,CANDIDATE,,,,,,11.0234230,2.60000e-05,-2.60000e-05,171.11489,7.40000e-04,-7.40000e-04,0.9100,0.290,-0.290,1.6588,,,1832,,,2.75,,,423.0,,,,,,57.50,,,3727.00,,,4.740,,,0.5200,,,298.105710,48.401150,14.273
11015323,K00479.01,Kepler-569 b,CONFIRMED,CANDIDATE,,,,,,34.1889600,1.90000e-04,-1.90000e-04,193.38830,1.90000e-03,-1.90000e-03,0.8400,0.190,-0.190,5.6854,,,1109,,,3.41,,,521.0,,,,,,66.50,,,5602.00,,,4.500,,,0.9000,,,283.507260,48.552601,14.106
11134879,K00480.01,Kepler-570 b,CONFIRMED,CANDIDATE,,,,,,4.3016710,1.10000e-05,-1.10000e-05,172.30914,7.70000e-04,-7.70000e-04,0.7000,0.560,-0.560,2.1020,,,762,,,2.51,,,980.0,,,,,,75.70,,,5324.00,,,4.510,,,0.8500,,,290.437590,48.791882,14.332
6889235,K00074.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,5.1885769,,,125.84896,,,,,,4.2500,,,607,,,,,,,,,,,,66.70,,,9288.00,,,4.181,,,,,,298.324250,42.388470,10.960
11192998,K00481.01,Kepler-166 b,CONFIRMED,CANDIDATE,,,,,,7.6502620,2.50000e-05,-2.50000e-05,171.97090,1.10000e-03,-1.10000e-03,0.7700,0.340,-0.340,2.8496,,,972,,,2.37,,,726.0,,,,,,56.60,,,5227.00,,,4.650,,,0.6900,,,293.160160,48.881191,14.701
11192998,K00481.02,Kepler-166 d,CONFIRMED,CANDIDATE,,,,,,1.5540009,6.00000e-06,-6.00000e-06,169.83027,8.70000e-04,-8.70000e-04,0.7200,0.380,-0.380,1.7861,,,411,,,1.54,,,1240.0,,,,,,43.30,,,5227.00,,,4.650,,,0.6900,,,293.160160,48.881191,14.701
11192998,K00481.03,Kepler-166 c,CONFIRMED,CANDIDATE,,,,,,34.2606200,2.50000e-04,-2.50000e-04,183.22410,2.50000e-03,-2.50000e-03,0.7300,0.360,-0.360,4.9648,,,1066,,,2.44,,,440.0,,,,,,39.50,,,5227.00,,,4.650,,,0.6900,,,293.160160,48.881191,14.701
11255761,K00482.01,,FALSE POSITIVE,FALSE POSITIVE,,,,,,4.9926696,,,169.55411,,,,,,2.4900,,,576,,,,,,,,,,,,39.10,,,5526.00,,,4.433,,,,,,296.808930,48.965389,14.917
11497977,K00483.01,Kepler-571 b,CONFIRMED,CANDIDATE,,,,,,4.7986250,1.90000e-05,-1.90000e-05,173.25580,1.20000e-03,-1.20000e-03,0.6100,0.500,-0.500,3.0656,,,837,,,2.43,,,925.0,,,,,,63.10,,,5410.00,,,4.580,,,0.8100,,,286.551030,49.418739,14.675
12061222,K00484.01,Kepler-572 b,CONFIRMED,CANDIDATE,,,,,,17.2052220,8.50000e-05,-8.50000e-05,175.05860,1.70000e-03,-1.70000e-03,0.6000,0.790,-0.790,3.7321,,,1061,,,2.16,,,524.0,,,,,,53.80,,,5065.00,,,4.680,,,0.6400,,,291.221100,50.581299,14.472
6041734,K02167.02,,CANDIDATE,CANDIDATE,,,,,,6.9574600,3.50000e-04,-3.50000e-04,359.02100,1.20000e-02,-1.20000e-02,0.8100,0.230,-0.230,4.6633,,,191,,,1.45,,,997.0,,,,,,10.60,,,5994.00,,,4.420,,,0.9900,,,291.604490,41.309361,15.280
11308499,K02168.01,Kepler-366 b,CONFIRMED,CANDIDATE,,,,,,3.2818940,5.00000e-05,-5.00000e-05,132.42650,4.90000e-03,-4.90000e-03,0.4100,0.480,-0.480,3.0505,,,184,,,1.29,,,1215.0,,,,,,17.80,,,5926.00,,,4.500,,,0.9500,,,296.852050,49.084438,14.842
11308499,K02168.02,Kepler-366 c,CONFIRMED,CANDIDATE,,,,,,12.5162500,2.30000e-04,-2.30000e-04,135.02540,7.00000e-03,-7.00000e-03,0.4100,0.490,-0.490,4.7559,,,284,,,1.60,,,779.0,,,,,,18.00,,,5926.00,,,4.500,,,0.9500,,,296.852050,49.084438,14.842
9006186,K02169.01,Kepler-1130 b,CONFIRMED,CANDIDATE,,,,,,5.4529990,4.90000e-05,-4.90000e-05,134.14860,3.20000e-03,-3.20000e-03,0.8100,0.240,-0.240,2.2415,,,89,,,1.02,,,957.0,,,,,,22.40,,,5299.00,,,4.400,,,0.9700,,,285.207490,45.384350,12.404
9006186,K02169.02,Kepler-1130 c,CONFIRMED,CANDIDATE,,,,,,3.2666060,3.80000e-05,-3.80000e-05,136.08830,3.70000e-03,-3.70000e-03,0.7500,0.260,-0.260,2.1255,,,55,,,0.78,,,1139.0,,,,,,17.40,,,5299.00,,,4.400,,,0.9700,,,285.207490,45.384350,12.404
9006186,K02169.03,Kepler-1130 d,CONFIRMED,CANDIDATE,,,,,,4.2723540,6.20000e-05,-6.20000e-05,133.21120,4.90000e-03,-4.90000e-03,0.7700,0.270,-0.270,2.2432,,,49,,,0.74,,,1042.0,,,,,,14.10,,,5299.00,,,4.400,,,0.9700,,,285.207490,45.384350,12.404
9006186,K02169.04,,CANDIDATE,CANDIDATE,,,,,,2.1925890,4.80000e-05,-4.80000e-05,132.22520,6.30000e-03,-6.30000e-03,0.6300,0.330,-0.330,2.1692,,,27,,,0.50,,,1289.0,,,,,,10.20,,,5299.00,,,4.400,,,0.9700,,,285.207490,45.384350,12.404
11410904,K02171.01,Kepler-1131 b,CONFIRMED,CANDIDATE,,,,,,3.5322920,4.50000e-05,-4.50000e-05,134.74570,4.10000e-03,-4.10000e-03,0.2000,0.500,-0.500,3.0195,,,242,,,1.34,,,1112.0,,,,,,20.90,,,5708.00,,,4.540,,,0.8800,,,295.651490,49.261292,14.972
4173026,K02172.01,Kepler-1801 b,CONFIRMED,CANDIDATE,,,,,,10.4408280,9.70000e-05,-9.70000e-05,137.97110,3.30000e-03,-3.30000e-03,0.2700,0.810,-0.810,3.2866,,,717,,,2.52,,,787.0,,,,,,25.60,,,5516.00,,,4.450,,,0.9500,,,295.164000,39.201408,15.104
4249725,K00222.02,Kepler-120 c,CONFIRMED,CANDIDATE,,,,,,12.7945950,8.10000e-05,-8.10000e-05,130.76510,2.50000e-03,-2.50000e-03,0.7200,0.470,-0.470,3.5011,,,866,,,1.66,,,473.0,,,,,,43.60,,,4353.00,,,4.730,,,0.5300,,,287.891630,39.339130,14.735
11774991,K02173.01,Kepler-367 b,CONFIRMED,CANDIDATE,,,,,,37.8152600,5.10000e-04,-5.10000e-04,141.10540,5.00000e-03,-5.00000e-03,0.7100,0.660,-0.660,4.6532,,,249,,,1.24,,,394.0,,,,,,23.40,,,4666.00,,,4.580,,,0.7300,,,297.292420,49.981628,12.879
11774991,K02173.02,Kepler-367 c,CONFIRMED,CANDIDATE,,,,,,53.5782000,1.00000e-03,-1.00000e-03,171.18650,6.60000e-03,-6.60000e-03,0.7100,0.660,-0.660,5.2134,,,241,,,1.22,,,351.0,,,,,,19.70,,,4666.00,,,4.580,,,0.7300,,,297.292420,49.981628,12.879
8261920,K02174.01,,CANDIDATE,CANDIDATE,,,,,,6.6931960,7.50000e-05,-7.50000e-05,137.70980,4.00000e-03,-4.00000e-03,0.3700,0.420,-0.420,2.0762,,,588,,,1.32,,,578.0,,,,,,19.20,,,4221.00,,,4.720,,,0.5600,,,300.242220,44.141399,15.673
8261920,K02174.02,Kepler-1802 c,CONFIRMED,CANDIDATE,,,,,,33.1373300,7.20000e-04,-7.20000e-04,169.50070,7.60000e-03,-7.60000e-03,0.0100,0.760,-0.760,3.7974,,,731,,,1.44,,,338.0,,,,,,15.00,,,4221.00,,,4.720,,,0.5600,,,300.242220,44.141399,15.673
8261920,K02174.03,Kepler-1802 b,CONFIRMED,CANDIDATE,,,,,,7.7251000,1.90000e-04,-1.90000e-04,176.79960,8.30000e-03,-8.30000e-03,0.3500,0.660,-0.660,2.1741,,,313,,,0.93,,,550.0,,,,,,9.70,,,4221.00,,,4.720,,,0.5600,,,300.242220,44.141399,15.673
9022166,K02175.01,Kepler-368 b,CONFIRMED,CANDIDATE,,,,,,26.8462800,5.80000e-04,-5.80000e-04,142.18820,8.00000e-03,-8.00000e-03,0.0190,0.028,-0.028,9.5717,,,258,,,1.10,,,493.0,,,,,,26.70,,,5293.00,,,4.600,,,0.7000,,,291.880040,45.387932,12.848
10027247,K02418.01,Kepler-1229 b,CONFIRMED,CANDIDATE,,,,,,86.8299000,2.30000e-03,-2.30000e-03,189.25710,8.60000e-03,-8.60000e-03,0.8100,0.520,-0.520,5.2587,,,821,,,1.67,,,220.0,,,,,,13.50,,,3863.00,,,4.740,,,0.5200,,,297.486690,46.996712,15.474
8026752,K00240.01,Kepler-502 b,CONFIRMED,CANDIDATE,,,,,,4.2868590,1.20000e-05,-1.20000e-05,138.61452,9.40000e-04,-9.40000e-04,0.8300,0.067,-0.067,4.6468,,,1343,,,3.99,,,1133.0,,,,,,124.00,,,5996.00,,,4.480,,,0.9700,,,291.080140,43.860199,14.982
6343170,K02419.01,Kepler-1230 b,CONFIRMED,CANDIDATE,,,,,,9.9569900,8.20000e-04,-8.20000e-04,136.58200,1.00000e-02,-1.00000e-02,0.9600,0.430,-0.430,4.1316,,,535,,,3.19,,,893.0,,,,,,11.70,,,5917.00,,,4.390,,,1.0800,,,283.264500,41.711449,15.309
7107802,K02420.01,Kepler-1231 b,CONFIRMED,CANDIDATE,,,,,,10.4172800,2.20000e-04,-2.20000e-04,137.45650,7.80000e-03,-7.80000e-03,0.4300,0.800,-0.800,4.1874,,,212,,,1.27,,,758.0,,,,,,15.40,,,5615.00,,,4.550,,,0.8700,,,288.588350,42.605659,14.746
